id,element,useCase,type,component
1,Administrator:Edit project option,Edit project,entity,Project
2,Administrator:Edit project screen,Edit project,entity,Project
3,Administrator:invalid user info toast,Edit project,control,UserInfo
4,Edit project option:display edit project screen,Edit project,entity,Project
5,Edit project screen:Verify default user list,Edit project,control,UserInfo
6,display edit project screen:Edit project screen,Edit project,entity,Project
7,Verify default user list:save project info,Edit project,entity,Project
8,Verify default user list:invalid user info toast,Edit project,control,UserInfo
9,display edit project screen:meeting,Edit project,control,Meeting
10,save project info:project,Edit project,entity,Project
11,stl#Administrator:Edit project option,Edit project,Stimulus,undefined
12,stl#Administrator:Edit project screen,Edit project,Stimulus,undefined
13,stl#Administrator:invalid user info toast,Edit project,Stimulus,undefined
