id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Threads -->User:Threads ,View the forum,2,0,0,1,0
2,stl#User:No threads available-->User:No threads available,View the forum,2,0,0,1,0
3,stl#User:List of threads-->User:List of threads-->List of threads:validate search input-->validate search input:Threads ,View the forum,4,1,0,2,0
4,stl#User:List of threads-->User:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:List of threads-->List of threads:validate search input,View the forum,6,3,0,2,0
5,stl#User:List of threads-->User:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:like,View the forum,5,3,0,1,0
6,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:No threads available,View the forum,4,0,1,2,0
7,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:thread,View the forum,4,0,1,2,0
8,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:Threads ,View the forum,7,2,1,3,0
9,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:like,View the forum,8,4,1,2,0
10,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:List of threads-->List of threads:validate search input-->validate search input:sort by likes-->sort by likes:List of threads,View the forum,8,3,1,3,0
11,stl#User:forum page-->User:forum page-->forum page:load threads from db-->load threads from db:sort by likes-->sort by likes:like,View the forum,5,2,1,1,0
