id,element,useCase,type,component
1,User:click confirm ,Delete job-seeker profile,boundary,ClickonAdd
2,User:Click delete job-seeker button,Delete job-seeker profile,boundary,ClickonAdd
3,User:Homepage,Delete job-seeker profile,boundary,Homepage
4,Click delete job-seeker button:pop delete confirm  information,Delete job-seeker profile,boundary,fillinfieldasrequired
5,delete job seeker:Homepage,Delete job-seeker profile,boundary,Homepage
6,click confirm :delete job seeker,Delete job-seeker profile,boundary,User
7,delete job seeker:sponser job seeker,Delete job-seeker profile,boundary,User
8,pop delete confirm  information:delete job seeker,Delete job-seeker profile,boundary,User
9,stl#User:click confirm ,Delete job-seeker profile,Stimulus,undefined
10,stl#User:Click delete job-seeker button,Delete job-seeker profile,Stimulus,undefined
11,stl#User:Homepage,Delete job-seeker profile,Stimulus,undefined
