id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,User:Confirm box-->Confirm box:Delete micro website-->Delete micro website:pdf format is not valid message,Delete micro website,TRAN_NA,4,0,5.333333333333333,3,21.333333333333332
2,User:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Micro website,Delete micro website,TRAN_NA,4,0,7.333333333333333,3,29.333333333333332
3,User:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:Micro Website Management Page,Delete micro website,TRAN_NA,6,0,6.8,5,40.8
4,User:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,Delete micro website,TRAN_NA,7,0,7.166666666666667,6,50.16666666666667
5,User:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Micro website,Delete micro website,TRAN_NA,5,0,6.25,4,31.25
6,User:pdf format is not valid message,Delete micro website,CTRL,2,0,3,1,6
7,User:Micro Website Management Page,Delete micro website,CTRL;EXTCLL;INT,2,0,9,1,18
8,User:"Delete" Button-->"Delete" Button:Popup a confirm box-->Popup a confirm box:Confirm box-->Confirm box:Delete micro website-->Delete micro website:pdf format is not valid message,Delete micro website,TRAN_NA,6,1,4.4,5,26.400000000000002
9,User:"Delete" Button-->"Delete" Button:Popup a confirm box-->Popup a confirm box:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Micro website,Delete micro website,TRAN_NA,6,1,5.6,5,33.599999999999994
10,User:"Delete" Button-->"Delete" Button:Popup a confirm box-->Popup a confirm box:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:Micro Website Management Page,Delete micro website,TRAN_NA,8,1,5.714285714285714,7,45.714285714285715
11,User:"Delete" Button-->"Delete" Button:Popup a confirm box-->Popup a confirm box:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:Redirect to micro website management page-->Redirect to micro website management page:Micro Website Management Page,Delete micro website,TRAN_NA,9,1,6.125,8,55.125
12,User:"Delete" Button-->"Delete" Button:Popup a confirm box-->Popup a confirm box:Confirm box-->Confirm box:Delete micro website-->Delete micro website:Deactivate the link-->Deactivate the link:Micro website,Delete micro website,TRAN_NA,7,1,5.166666666666667,6,36.16666666666667
