id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Homepage->User:Homepage,Retrieve Password,2,1,0,0,0
2,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:Homepage,Retrieve Password,5,1,3,0,0
3,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,5,0,3,1,0
4,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email,Retrieve Password,6,0,5,0,0
5,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,5,1,3,0,0
6,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:Homepage,Retrieve Password,5,2,2,0,0
7,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,5,1,2,1,0
8,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,8,2,5,0,0
9,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page,Retrieve Password,7,1,5,0,0
10,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,5,2,2,0,0
