id,element,useCase,type,component
1,User:Homepage,export activity info,boundary,school name
2,User:Export button,export activity info,control,Exportbutton
3,User:Export button,export activity info,control,Exportbutton
4,Display confirmation page:Database,export activity info,entity,counselor data
5,Display confirmation page:Homepage,export activity info,boundary,school name
6,Display confirmation page:Export button,export activity info,control,Exportbutton
7,Generate Csv file:Display confirmation page,export activity info,control,course section
8,Export button:Generate Csv file,export activity info,control,teacher data
9,stl#User:Homepage,export activity info,Stimulus,undefined
10,stl#User:Export button,export activity info,Stimulus,undefined
11,stl#User:Export button,export activity info,Stimulus,undefined
