id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:non-existence alert-->User:non-existence alert,View schedule information,CTRL;EXTCLL;DM;EI,2,0,5,1,10
2,stl#User:my schedule page-->User:my schedule page,View schedule information,CTRL;EXTCLL;INT,2,0,2,1,4
3,stl#User:success checkin announcement-->User:success checkin announcement,View schedule information,CTRL;EXTCLL;INT,2,0,6,1,12
4,stl#User:failure check-in announcement-->User:failure check-in announcement,View schedule information,CTRL;EXTCLL;INT,2,0,6,1,12
5,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:schedule,View schedule information,TRAN_NA,4,0,3.6666666666666665,3,14.666666666666666
6,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:Display myschedule page with schedule information-->Display myschedule page with schedule information:my schedule page,View schedule information,TRAN_NA,5,1,2.25,4,11.25
7,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:Display myschedule page with schedule information-->Display myschedule page with schedule information:non-existence alert,View schedule information,TRAN_NA,5,1,3,4,15
8,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:Display myschedule page with schedule information-->Display myschedule page with schedule information:pop-up success check-in announcement-->pop-up success check-in announcement:success checkin announcement,View schedule information,TRAN_NA,6,2,3.8,5,22.799999999999997
9,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:Display myschedule page with schedule information-->Display myschedule page with schedule information:schedule,View schedule information,TRAN_NA,5,1,3,4,15
10,stl#User:"My schedule" link-->User:"My schedule" link-->"My schedule" link:check the existence schedule-->check the existence schedule:Display myschedule page with schedule information-->Display myschedule page with schedule information:pop failure check-in announcement-->pop failure check-in announcement:failure check-in announcement,View schedule information,TRAN_NA,6,1,3.8,5,22.799999999999997
